Overall,Finishing,Wage,Potential,Reactions,Weight,Value,Age,BallControl,Dribbling,Stamina,Vision,PreferredFoot,Height
64,41,19,65,64,27,146,26,67,62,77,65,1,13
69,69,36,69,70,32,200,28,70,69,70,65,1,11
70,59,15,76,64,31,8,23,80,82,66,56,0,2
72,65,40,75,80,12,50,24,70,72,72,71,0,6
73,76,8,77,68,26,91,24,67,70,76,58,1,1
77,34,15,81,69,31,173,23,61,57,70,40,1,11
70,34,32,72,64,23,4,23,65,65,82,47,1,10
72,63,8,73,61,18,47,25,81,80,66,64,1,1
69,34,2,69,69,17,187,27,70,70,70,57,0,10
63,58,27,64,49,15,127,24,60,65,71,62,1,1
67,41,2,67,68,25,149,29,65,58,80,57,1,2
63,55,27,63,50,21,76,27,65,64,72,65,0,10
68,50,15,78,70,24,2,22,68,56,66,46,1,12
68,40,32,73,64,23,200,24,64,61,76,50,0,2
72,22,8,72,70,16,2,32,73,56,66,46,1,6
73,76,0,73,69,31,0,28,69,69,76,61,1,12
69,53,38,75,67,15,4,21,74,77,68,74,1,10
66,44,38,66,67,20,160,28,62,63,75,58,1,1
66,31,19,66,62,16,142,28,64,62,84,53,1,9
66,64,19,66,71,21,133,33,62,63,64,65,1,1
68,36,8,68,72,18,174,27,65,65,80,59,0,9
66,55,27,70,59,31,174,21,66,60,62,49,1,11
67,61,32,77,62,18,200,18,72,70,73,63,0,10
68,34,2,71,66,17,190,25,59,62,82,55,0,2
66,63,24,73,72,23,196,20,61,60,70,65,1,10
73,64,15,73,71,16,46,32,71,66,67,78,1,10
68,64,38,68,59,19,187,28,71,69,38,70,0,1
69,48,8,69,70,21,181,28,59,49,73,60,1,1
68,42,2,68,69,24,163,29,65,58,70,56,1,1
69,51,8,77,72,25,43,18,74,71,64,60,1,2
68,39,38,68,65,26,160,30,60,57,72,55,1,2
66,62,24,66,64,15,99,34,64,67,55,61,0,11
59,45,28,59,59,18,19,28,57,62,62,55,0,9
68,56,15,74,65,30,2,21,76,72,64,71,1,13
66,43,32,66,65,29,127,31,65,52,71,58,1,2
67,32,38,67,61,15,155,27,63,58,84,55,1,10
60,45,19,60,60,21,41,27,58,49,81,59,1,10
67,61,36,73,60,26,43,21,69,71,65,64,1,10
66,66,27,66,61,26,163,28,66,63,62,66,1,2
70,35,36,71,62,16,3,26,64,59,86,43,1,8
70,39,8,73,69,23,4,24,64,67,82,54,1,11
71,71,8,74,55,26,44,25,71,77,72,69,1,1
64,46,19,71,57,21,149,21,66,68,70,62,0,9
62,59,19,62,56,23,70,29,62,58,70,62,1,11
70,68,27,72,66,27,7,24,70,72,67,68,1,11
71,48,8,74,67,33,8,24,59,56,66,56,1,14
70,41,36,82,63,31,8,18,73,65,76,70,1,14
70,64,32,70,64,21,4,26,70,72,83,66,1,8
66,64,32,66,67,16,163,27,63,66,79,64,0,1
65,58,19,70,59,21,174,20,65,69,75,62,1,9
62,54,13,69,59,29,104,23,63,62,60,64,1,13
65,48,28,78,54,18,196,20,63,69,92,63,1,9
66,58,2,77,65,23,1,21,74,72,64,66,1,1
72,73,32,72,68,33,7,32,69,63,72,50,1,11
65,49,24,73,59,23,168,21,63,59,91,60,1,1
70,56,19,70,57,20,4,27,72,69,63,74,1,8
68,57,34,68,70,21,190,26,67,66,80,64,0,9
70,47,8,84,63,31,52,20,72,72,75,63,1,2
62,57,24,66,74,22,104,24,64,66,60,64,1,10
74,32,15,82,69,21,90,19,62,52,75,61,1,14
70,63,36,80,60,21,82,19,75,75,62,68,1,11
82,27,35,82,78,33,24,30,67,54,62,49,1,14
66,49,27,69,58,23,166,25,64,57,74,58,1,2
70,71,19,70,71,34,4,27,73,72,55,71,1,12
70,51,8,79,65,30,8,20,71,54,75,55,1,13
66,62,24,66,68,29,133,33,68,67,58,70,0,1
70,65,40,82,66,23,44,18,75,77,64,63,1,10
61,41,13,61,58,29,28,33,66,66,70,51,1,12
66,58,32,66,54,18,163,26,62,67,70,60,1,8
63,45,19,63,58,33,28,33,58,52,62,59,1,2
74,77,15,74,68,39,89,26,70,65,76,62,1,13
61,62,32,61,58,27,35,29,63,62,71,62,0,11
65,57,19,77,59,31,189,19,67,67,67,66,1,10
68,26,2,73,67,21,200,23,65,66,72,59,1,1
67,31,32,70,62,31,180,25,66,67,73,38,0,13
66,50,40,66,65,8,160,28,58,61,91,66,0,7
66,50,34,69,56,32,166,25,64,53,67,57,1,13
72,76,2,72,73,19,44,29,75,74,66,60,1,9
79,23,35,79,67,38,83,34,49,45,73,62,1,13
73,72,2,73,72,36,117,27,67,69,77,67,1,14
70,70,8,70,74,25,2,31,66,65,55,65,1,1
67,42,36,67,64,34,149,29,58,59,74,40,0,13
71,49,8,72,71,29,6,26,70,59,60,64,1,13
73,70,29,74,70,17,86,26,77,78,69,68,1,9
65,66,28,67,60,30,166,21,65,65,67,50,1,2
71,40,2,71,75,33,3,28,63,63,77,35,1,11
71,39,8,76,64,25,8,25,72,66,74,68,1,13
77,33,25,81,75,41,173,25,66,54,69,68,1,16
63,40,19,66,59,20,104,24,57,61,70,56,0,10
70,72,2,70,56,21,1,32,71,66,59,56,1,2
63,44,27,63,73,29,41,32,61,58,76,58,1,12
68,47,36,75,66,17,43,23,62,64,70,49,0,10
72,72,8,72,72,22,47,24,74,75,55,53,1,11
78,78,35,83,78,33,15,23,80,69,60,65,1,14
71,64,36,72,63,23,9,25,76,77,66,61,0,2
66,49,24,70,62,28,168,22,60,65,77,55,0,2
67,57,32,67,67,29,168,29,67,68,68,59,0,1
68,55,27,70,63,20,1,23,70,72,66,65,1,8
66,47,27,66,64,30,146,27,68,66,71,44,0,12
78,81,21,81,74,39,10,25,76,72,69,47,1,13
68,62,13,78,65,21,4,21,67,64,83,55,1,1
73,70,2,85,61,25,124,19,83,80,67,67,0,1
67,50,2,67,68,23,152,28,63,53,76,54,0,12
63,42,19,69,58,26,127,22,55,51,78,55,1,10
68,68,2,69,62,18,200,25,68,70,64,64,0,2
66,45,27,66,68,29,142,28,60,64,70,68,0,2
63,50,13,66,63,18,104,25,61,54,71,63,1,11
67,48,32,77,64,17,2,21,73,77,67,73,0,8
71,43,34,74,72,19,8,23,70,64,78,62,1,9
70,64,8,70,75,28,2,30,74,70,81,73,1,2
65,48,24,72,54,20,178,20,70,70,67,65,1,1
69,36,38,71,61,22,43,25,66,65,73,51,1,9
66,48,2,74,60,26,196,21,67,63,79,63,1,2
64,50,19,64,64,20,127,29,65,62,82,60,1,8
66,65,27,66,65,23,166,25,63,65,75,63,1,1
71,20,15,75,68,27,8,24,66,67,76,54,1,2
68,55,34,73,59,24,1,24,68,67,64,70,0,1
65,43,24,65,61,25,110,30,61,58,67,54,0,1
65,71,19,65,60,19,152,26,62,65,83,60,1,7
69,34,34,69,68,24,133,33,57,47,67,68,0,1
80,39,15,81,80,28,23,27,64,57,82,43,1,12
75,73,15,78,65,20,158,24,77,80,66,73,1,1
65,38,19,68,65,32,166,24,65,61,76,67,1,12
69,61,15,69,60,15,190,31,72,71,68,67,1,10
65,33,24,65,63,26,110,30,62,61,73,68,1,2
66,63,24,67,66,28,178,25,69,68,60,66,1,10
76,21,29,76,66,38,90,30,59,52,69,51,1,14
70,65,8,70,62,24,3,28,68,75,76,63,1,1
75,38,8,82,78,27,158,22,73,66,71,53,1,11
68,35,40,68,66,31,174,27,58,53,72,59,1,2
66,66,24,71,61,32,189,24,64,70,68,66,1,13
68,22,34,74,57,30,43,24,61,37,73,44,1,12
65,42,24,68,62,26,149,25,65,60,66,44,0,2
68,65,32,74,75,24,2,22,66,66,79,68,1,11
65,33,13,70,63,24,174,23,64,60,84,62,1,1
68,67,34,68,64,30,155,33,67,64,84,68,1,2
66,51,19,75,53,25,187,20,63,62,83,62,1,2
64,62,24,64,57,22,104,31,70,65,75,65,0,10
65,48,27,70,63,30,160,24,64,67,74,53,1,1
67,62,40,84,58,26,4,18,76,79,60,59,1,13
75,78,8,79,70,36,144,23,72,70,72,59,1,14
69,70,36,76,65,22,5,23,73,72,56,61,1,1
64,59,24,64,61,15,133,28,63,63,73,62,1,1
71,75,2,71,61,30,6,30,70,71,57,57,1,12
67,61,2,67,71,26,155,32,71,77,66,61,0,2
68,64,27,75,55,25,2,20,64,70,74,62,1,1
64,43,24,69,59,21,146,22,64,64,67,46,1,1
72,64,2,72,70,16,178,35,78,72,47,76,0,9
65,60,13,75,52,17,189,21,65,68,73,65,1,11
66,45,27,66,66,26,146,27,65,61,71,55,0,10
70,65,34,70,59,22,146,35,71,69,33,77,1,2
66,62,19,73,59,35,190,23,64,74,48,64,1,2
69,63,2,70,63,16,2,24,72,69,76,66,1,10
69,61,32,74,63,21,3,22,67,72,69,62,0,7
77,24,25,81,71,38,173,24,54,40,60,44,1,12
66,49,27,66,65,34,104,32,64,62,73,56,1,12
71,61,15,71,69,16,6,28,70,74,60,71,0,9
67,67,24,77,64,18,43,18,67,68,67,62,1,9
71,70,8,71,65,26,6,29,67,65,72,57,1,12
63,49,19,71,66,21,133,22,66,68,75,60,1,11
71,71,40,72,68,27,9,25,70,72,74,62,1,2
66,59,19,71,59,23,187,22,66,58,74,58,1,2
65,48,24,71,67,26,160,22,64,60,65,47,0,11
71,67,2,77,67,19,45,21,68,77,69,62,0,10
63,43,19,77,57,24,160,19,61,64,71,60,1,10
65,54,24,66,57,20,160,26,67,64,66,61,1,10
69,58,8,73,60,26,3,23,72,71,78,67,0,1
70,29,8,70,66,31,200,29,60,51,76,46,1,12
69,66,40,74,68,21,4,23,70,71,77,64,0,8
68,52,40,71,66,26,1,24,72,72,67,66,1,10
66,52,32,66,62,29,152,24,61,57,66,45,1,11
64,39,19,64,63,24,137,26,57,54,74,67,1,13
66,61,27,67,59,27,174,25,67,66,70,60,0,1
69,46,34,77,59,25,1,19,70,61,59,69,1,2
64,55,24,70,59,30,155,20,65,62,83,49,1,2
68,46,2,68,65,23,142,32,59,52,57,52,1,11
66,54,24,74,72,28,196,22,71,67,72,58,1,13
62,50,13,62,62,25,61,28,58,56,72,59,0,11
63,65,24,68,55,18,137,24,64,66,75,54,0,9
70,68,21,70,67,15,1,32,72,71,61,70,0,7
72,24,0,73,64,21,0,26,64,57,81,49,1,11
64,47,24,64,64,28,99,29,62,58,66,58,1,1
70,58,38,85,57,18,49,17,77,80,59,66,1,10
64,43,24,64,69,27,133,28,65,60,82,62,1,1
72,69,8,73,68,12,47,25,74,73,54,70,1,9
67,42,32,67,68,14,93,33,60,57,91,54,0,8
70,33,32,71,74,26,3,25,58,62,92,65,1,10
67,63,34,68,64,29,189,25,67,67,71,68,1,11
71,69,36,74,74,23,44,23,73,76,60,66,1,1
70,72,27,81,70,20,44,19,68,74,58,62,1,8
66,58,40,66,72,24,160,28,70,63,63,67,1,2
64,43,24,73,64,21,155,21,56,70,70,48,1,10
76,78,33,76,74,31,123,31,74,68,68,60,1,11
72,58,36,72,63,13,82,28,70,78,81,67,1,8
66,42,24,69,65,29,163,25,66,66,77,62,1,10
82,23,37,83,72,34,42,26,61,50,76,49,0,13
70,32,29,76,66,21,6,22,66,68,78,39,1,2
60,40,19,67,56,29,70,21,58,59,81,52,1,10
68,52,2,76,60,18,3,22,73,74,63,63,1,8
69,60,34,71,50,21,2,25,71,72,65,74,0,8
65,42,24,65,60,25,28,34,65,49,70,32,1,2
60,56,19,69,55,31,76,20,60,61,65,59,1,12
69,71,32,76,68,20,5,23,72,68,63,63,1,11
82,45,15,82,75,39,24,30,64,53,63,22,1,14
66,47,19,72,64,21,189,22,72,65,72,70,1,1
62,44,13,62,68,26,19,33,58,56,64,50,0,11
69,53,34,69,57,16,199,29,66,71,85,63,0,9
65,53,36,70,55,22,178,23,69,70,63,65,0,10
65,50,13,65,65,21,99,31,61,58,65,56,1,10
66,59,24,69,62,11,181,24,70,70,51,60,1,8
67,65,27,68,65,21,189,26,67,66,71,68,1,9
66,46,24,66,62,28,16,35,61,58,53,62,1,6
72,74,2,72,66,29,4,33,70,67,63,63,1,11
65,56,13,69,54,18,174,23,60,65,74,63,0,7
63,51,19,70,59,24,142,23,65,64,77,60,1,1
69,57,38,69,67,25,43,27,69,70,63,66,1,1
75,78,15,75,74,34,120,27,74,71,62,76,1,14
73,66,21,86,70,21,124,18,80,78,69,66,1,10
75,70,36,83,68,17,144,19,78,80,74,70,0,10
67,66,40,71,56,25,198,23,68,68,63,64,0,10
68,59,32,76,50,23,3,22,63,76,63,71,0,1
68,69,27,70,64,27,43,25,69,67,70,66,1,11
64,65,19,64,62,23,110,30,73,71,68,68,1,9
69,73,38,69,66,30,43,28,73,67,72,65,1,13
68,52,34,79,64,21,3,20,66,66,72,46,1,1
69,51,2,70,58,23,2,25,73,79,67,60,1,2
61,55,24,61,70,29,58,24,58,43,61,74,1,11
66,41,32,66,71,15,146,28,62,63,70,68,1,9
69,67,15,74,65,36,4,24,70,71,86,54,1,14
65,35,27,65,58,23,110,29,61,62,82,56,0,1
66,63,27,75,67,24,200,21,68,70,59,65,1,2
62,58,27,62,43,24,76,28,59,64,73,49,0,2
78,29,21,78,76,34,183,27,41,39,69,44,1,14
70,19,2,70,65,28,43,29,66,64,74,59,1,11
72,72,21,72,70,37,44,28,64,63,71,51,1,13
60,49,24,60,61,24,25,32,54,56,84,52,1,2
69,28,8,70,67,23,199,26,63,52,80,57,1,11
72,36,34,72,73,26,2,32,68,58,76,49,1,11
68,73,34,68,64,26,190,28,71,69,70,74,0,2
69,68,15,70,57,36,2,25,68,70,63,67,0,14
72,62,19,78,67,14,52,22,63,74,77,68,1,8
63,63,24,66,59,27,133,24,56,58,67,52,1,2
66,41,19,66,65,25,127,31,60,51,75,58,1,13
70,70,2,84,65,28,49,17,70,71,75,65,1,12
66,48,19,66,59,18,146,27,64,68,77,54,1,9
64,44,24,65,62,22,146,24,64,63,71,53,1,1
69,70,24,74,67,21,4,24,74,69,67,61,1,7
73,46,21,73,69,35,45,29,68,43,82,65,0,15
70,37,38,71,75,22,2,27,60,58,77,48,1,1
68,42,24,69,64,25,185,26,66,62,80,58,1,1
71,70,32,71,71,20,7,28,70,74,67,57,1,9
66,55,13,67,60,20,163,24,65,72,71,56,0,9
65,50,27,65,67,25,93,32,63,60,76,59,1,10
64,55,24,70,62,23,146,23,59,57,91,61,1,9
67,40,38,67,65,20,149,30,68,66,68,67,1,1
67,65,32,67,56,25,180,26,67,63,82,59,1,9
68,65,8,68,72,23,199,24,68,67,57,71,1,1
69,48,2,74,71,17,3,23,70,69,68,72,1,10
65,53,24,76,63,23,185,21,67,65,70,62,1,11
68,63,2,68,63,19,185,29,71,70,54,68,1,9
67,31,15,67,58,29,160,26,57,54,74,41,1,12
66,66,8,66,62,34,166,26,64,65,70,57,0,10
65,40,19,69,60,23,155,23,56,54,82,56,0,2
65,60,24,65,67,21,146,28,64,62,67,68,0,1
67,49,15,72,64,22,187,24,65,65,80,54,1,10
62,56,13,73,59,21,142,20,64,59,81,63,1,10
74,32,21,74,65,29,48,29,58,60,66,57,1,13
66,35,36,66,65,29,160,28,71,65,70,51,1,13
68,58,24,73,65,25,2,24,70,67,56,69,1,1
63,50,27,63,62,34,93,30,61,60,90,62,1,1
65,42,19,65,62,17,110,30,64,62,81,64,1,10
62,45,19,65,60,22,76,25,60,62,77,47,0,1
67,48,38,72,69,27,187,24,64,66,76,54,1,2
64,51,27,73,64,21,160,19,64,69,80,47,0,10
64,48,24,69,59,23,155,24,66,67,80,66,1,2
75,76,19,78,76,27,158,25,76,69,72,62,1,13
68,39,19,80,73,24,2,19,65,58,84,57,1,1
65,60,24,65,60,27,149,27,66,63,81,59,0,2
66,35,24,70,71,21,168,25,67,66,76,67,1,1
65,41,19,76,64,26,178,19,62,60,78,60,0,14
68,34,40,71,69,23,198,24,67,66,68,63,0,1
66,62,32,66,50,26,142,32,74,75,71,66,0,2
67,59,36,77,60,15,2,21,72,72,56,64,0,7
65,59,24,72,58,28,180,23,66,69,71,58,1,11
67,64,24,67,66,23,178,28,65,68,76,64,0,9
72,69,21,72,64,27,45,26,72,72,76,71,1,11
77,22,21,79,71,19,183,26,64,48,75,39,1,2
72,73,21,72,70,27,44,29,74,64,75,67,0,12
72,60,15,72,65,21,45,26,78,77,64,63,1,9
62,43,19,74,58,23,133,18,59,61,79,60,1,8
64,57,34,64,59,20,104,31,67,68,68,61,1,10
65,51,27,65,65,30,133,27,66,64,66,67,1,11
66,46,19,66,67,29,76,33,69,63,71,58,1,12
66,33,19,73,69,27,180,21,71,69,73,66,0,13
68,40,32,68,67,31,160,30,66,69,85,71,1,12
66,62,27,66,66,25,163,26,66,67,65,65,1,9
64,57,27,70,61,25,155,22,64,65,75,62,1,2
63,61,13,74,60,24,155,21,62,66,83,65,1,10
64,50,27,64,56,34,104,27,60,57,82,50,0,11
65,68,28,80,63,27,1,19,64,65,72,62,1,2
69,62,36,69,61,22,43,26,72,67,73,71,0,2
72,33,40,79,65,20,48,20,68,67,83,54,1,2
67,69,34,67,67,21,174,29,65,67,64,65,1,2
66,52,19,73,65,21,180,21,66,57,83,57,1,2
63,51,34,69,57,25,127,23,55,53,68,43,1,10
64,56,24,64,59,31,133,28,63,59,63,68,1,12
70,26,8,70,60,31,199,30,58,54,72,55,1,12
65,32,40,65,60,15,93,32,61,56,68,56,1,2
71,36,34,72,67,29,6,25,71,67,76,59,0,12
69,63,8,77,63,28,5,20,69,73,60,60,1,13
66,40,27,66,68,15,142,28,62,60,72,57,0,9
66,60,19,73,58,17,190,23,63,65,66,62,0,12
72,59,2,72,67,31,44,27,74,75,68,62,1,1
67,65,34,72,55,26,43,23,74,72,79,43,1,10
67,58,34,67,66,21,137,33,64,65,59,59,1,8
63,60,13,63,57,26,99,28,65,65,79,63,1,11
69,67,36,69,54,30,199,29,75,76,73,55,1,12
68,40,2,71,62,27,190,25,65,66,61,52,1,1
69,66,2,78,60,21,6,20,76,71,66,72,0,1
77,33,33,77,62,38,44,34,47,50,75,55,0,14
66,24,24,70,61,23,168,21,70,57,70,45,0,2
69,70,15,69,65,29,43,28,67,67,75,51,1,11
68,31,27,77,60,28,2,20,59,64,85,61,1,1
68,68,40,68,66,29,190,28,68,65,72,60,1,9
63,60,24,63,61,21,76,31,63,66,60,63,1,10
68,49,19,72,59,16,199,24,63,65,88,58,1,7
64,63,19,64,55,23,61,34,65,64,63,64,1,10
67,60,24,67,69,16,181,26,70,69,68,58,1,9
67,62,34,72,64,23,199,22,66,64,90,68,1,10
63,45,24,63,56,29,70,29,52,60,83,49,0,1
65,47,19,65,58,28,137,26,64,49,81,57,1,11
66,64,24,66,58,33,160,28,65,69,74,57,1,12
71,29,21,71,67,24,3,28,61,60,68,56,1,10
69,71,32,69,64,24,187,31,69,71,64,63,1,1
74,77,15,75,65,30,143,26,75,71,71,62,1,12
71,71,34,71,67,24,6,29,65,70,73,47,1,8
71,23,32,79,64,24,8,19,67,64,77,31,1,11
65,31,19,70,62,29,160,23,67,61,72,48,0,10
67,45,13,67,50,21,160,26,68,74,69,44,0,7
74,30,38,74,63,28,0,36,52,42,62,43,1,11
64,58,24,74,61,26,174,21,65,67,59,65,1,2
67,35,36,67,69,23,152,28,63,61,78,45,1,1
72,75,38,72,70,30,9,31,72,69,73,67,1,12
70,54,38,81,68,23,46,21,72,62,74,71,1,1
67,63,24,74,65,36,43,22,70,68,69,65,1,13
70,64,15,70,64,29,3,27,82,85,30,68,1,2
61,55,24,64,54,28,76,24,64,61,78,48,1,2
68,37,8,81,63,19,4,19,70,59,71,54,1,1
65,64,19,73,62,26,185,21,64,65,71,61,0,10
66,64,24,85,65,21,43,16,62,63,73,57,0,1
64,49,19,65,64,24,146,24,60,61,71,66,1,2
72,34,15,77,61,32,47,23,65,60,73,51,1,14
65,50,24,67,63,22,163,25,65,67,65,64,1,2
70,59,40,70,68,25,5,24,71,73,47,76,0,11
74,78,34,74,68,30,8,34,74,72,68,60,1,2
70,70,8,76,60,33,9,22,67,74,64,58,1,15
64,53,19,77,53,19,180,19,59,64,62,64,1,10
71,39,2,71,69,29,2,30,62,47,67,52,0,12
71,70,21,72,68,35,9,25,74,76,67,62,1,13
66,53,27,66,71,13,127,31,66,55,68,51,1,6
65,52,24,66,67,25,160,26,66,57,56,62,1,1
69,67,2,74,69,15,4,21,77,74,53,69,1,12
66,53,19,66,70,24,152,30,64,60,75,60,1,10
67,62,8,67,63,16,168,29,73,70,74,64,1,9
68,33,38,70,62,32,189,25,63,60,83,63,0,11
62,43,28,62,71,34,32,32,63,66,60,61,0,13
67,51,36,70,61,23,180,25,66,65,73,55,0,2
69,70,24,71,66,21,3,24,70,69,63,63,1,7
67,64,40,73,65,28,43,23,67,70,68,65,1,12
70,69,2,70,58,19,4,25,70,74,61,59,1,9
74,73,25,74,64,37,87,27,71,65,74,42,1,15
69,34,24,69,63,28,93,34,66,64,64,53,1,11
70,48,33,74,58,28,7,21,77,56,61,67,0,13
72,73,8,78,80,19,117,21,74,67,68,59,0,1
70,26,8,83,62,21,44,19,67,68,75,66,0,1
73,68,40,74,72,21,87,24,74,76,68,66,1,2
66,56,34,68,54,34,163,25,60,63,72,48,0,13
66,38,24,72,66,14,178,21,67,68,83,63,1,10
68,44,32,68,69,24,152,31,65,64,68,58,1,2
66,65,19,71,64,36,189,24,64,64,71,51,1,12
70,62,27,70,65,25,3,29,72,69,67,75,1,1
70,67,40,71,62,20,6,25,75,80,41,48,0,1
74,74,21,77,75,21,121,24,61,62,61,51,1,10
68,47,27,74,62,15,43,21,63,63,79,61,0,9
80,25,3,80,64,37,17,28,59,61,70,50,0,14
73,53,8,73,70,31,7,32,65,47,72,48,0,13
76,36,15,82,73,35,172,23,70,65,74,43,0,2
68,40,36,68,66,28,166,29,62,55,79,59,1,11
68,62,8,68,61,32,196,27,71,71,71,57,1,12
70,66,24,75,67,21,8,23,72,70,73,59,0,8
73,76,8,78,67,29,143,23,64,70,58,56,1,11
67,65,2,67,69,21,180,27,65,67,71,70,1,11
67,47,8,72,73,22,187,24,73,62,63,51,1,11
79,40,33,83,70,31,15,24,64,53,77,35,0,12
69,29,19,78,66,25,2,19,63,56,78,54,1,11
67,61,40,67,59,24,180,26,67,68,88,63,1,2
67,59,34,67,62,25,180,27,68,65,74,60,1,1
69,53,40,81,69,26,6,19,69,60,63,63,1,12
70,29,40,73,67,22,4,24,59,44,81,39,1,10
70,50,27,80,58,15,45,20,77,75,72,68,0,7
65,53,40,66,60,21,146,25,66,63,81,51,0,1
67,39,38,67,60,27,155,27,64,62,74,53,1,11
69,36,8,71,65,30,43,26,68,48,74,69,0,2
66,42,24,66,61,25,142,29,68,62,55,65,1,10
65,42,19,65,62,27,127,28,63,55,87,51,1,1
65,66,34,65,55,30,99,33,63,69,64,61,1,13
66,51,27,66,65,27,146,27,63,55,65,52,0,9
68,65,38,68,60,25,187,28,70,72,63,56,1,1
74,38,8,74,68,30,83,24,62,46,73,47,1,11
62,59,19,62,68,19,76,27,56,41,91,67,0,8
66,47,40,71,61,24,187,24,66,66,61,72,1,1
64,59,27,64,70,31,104,32,65,61,59,62,1,11
64,63,19,73,55,19,160,19,64,65,66,52,0,8
66,50,27,69,63,21,181,24,62,67,76,52,1,9
65,62,19,80,58,7,1,20,64,66,65,60,0,9
65,55,24,71,60,15,178,23,69,68,69,53,1,10
66,62,28,70,65,23,174,24,69,58,79,67,1,9
64,60,40,64,56,26,58,34,64,58,76,58,1,2
68,44,40,68,68,29,181,24,60,45,67,47,0,1
71,72,36,78,65,30,47,23,70,74,73,69,1,11
75,34,15,78,66,36,119,26,66,48,78,65,1,14
67,44,15,77,63,27,2,20,72,69,60,59,1,10
62,52,28,62,57,21,64,27,59,62,66,52,0,8
70,72,40,77,69,30,9,22,67,71,79,72,1,12
69,56,2,69,66,37,43,28,71,72,75,74,1,11
65,58,32,65,61,30,152,26,65,68,71,62,1,1
62,65,27,70,62,21,104,23,67,69,63,51,1,10
69,35,27,77,64,19,3,21,65,55,86,47,0,8
67,63,2,71,62,33,198,22,67,70,68,58,0,1
70,34,8,70,70,20,110,34,67,55,63,60,0,10
67,45,32,76,65,11,1,21,65,64,75,69,0,10
73,65,36,76,68,15,89,24,63,77,58,72,1,7
62,60,36,75,58,22,146,19,62,64,56,62,0,1
66,45,13,76,60,23,196,19,70,63,59,64,1,11
69,66,21,78,63,23,6,22,68,68,74,55,1,11
70,33,13,73,66,16,4,24,64,68,77,50,1,8
74,77,15,78,76,30,122,24,73,65,56,62,1,11
70,69,21,70,68,22,4,27,67,63,74,58,1,11
61,61,24,61,57,11,67,27,62,64,69,54,0,9
71,65,8,75,66,21,44,23,72,77,67,60,1,11
65,41,27,65,61,30,104,31,62,55,75,46,1,12
72,38,36,72,67,31,166,34,54,49,71,47,1,12
68,39,2,69,67,31,185,26,66,65,81,58,0,13
71,69,40,71,74,36,4,31,73,67,57,70,1,13
69,32,32,78,64,31,4,20,64,67,78,40,1,13
69,61,24,75,67,24,4,23,70,68,65,65,1,2
63,49,24,64,58,40,110,25,63,63,82,63,1,13
77,40,21,78,68,29,159,27,65,56,67,47,0,14
66,54,24,74,61,33,196,22,66,64,76,67,1,13
67,31,32,67,69,36,127,32,61,64,74,59,0,13
67,22,27,67,63,44,19,35,66,67,56,61,1,13
75,34,29,75,73,29,86,27,63,57,75,50,1,13
71,27,24,76,66,23,9,23,66,59,82,58,0,11
65,61,24,76,55,26,196,20,71,72,75,64,1,1
68,60,40,71,61,24,1,24,67,68,80,59,0,9
66,59,32,66,58,19,155,29,68,68,67,69,1,8
76,79,15,76,72,45,144,28,73,70,73,60,1,13
67,51,27,67,64,24,180,26,68,58,70,66,1,1
69,28,34,69,65,25,189,26,62,59,81,44,0,10
67,25,2,67,62,35,146,30,61,62,71,51,0,13
67,63,36,74,64,26,43,21,64,71,72,54,1,2
65,37,24,65,72,22,186,35,58,67,69,63,1,10
69,67,34,72,65,17,3,24,71,75,69,64,1,1
64,52,24,72,66,22,163,22,68,67,70,64,1,11
69,42,40,73,63,29,1,24,62,59,72,45,1,12
68,49,36,68,61,40,168,28,59,49,90,52,1,15
67,62,40,70,67,36,199,23,62,62,80,64,1,13
68,30,2,73,60,21,200,23,69,64,63,43,1,9
70,60,38,73,60,13,7,24,68,75,80,67,0,7
66,31,24,66,61,23,127,31,66,56,70,51,1,10
65,57,13,65,56,21,133,27,66,58,74,58,1,10
68,42,38,69,68,16,185,26,65,64,84,43,0,8
67,59,32,67,60,24,168,29,68,68,72,63,1,11
73,44,15,74,67,32,50,27,66,44,80,65,1,11
68,49,2,68,65,31,189,27,67,61,77,66,1,15
69,29,34,76,70,29,2,21,70,57,58,53,0,11
68,67,15,73,65,20,2,21,63,67,67,62,0,1
69,34,36,69,67,25,189,26,65,59,69,60,1,1
64,55,40,76,56,23,174,19,65,64,61,65,1,1
65,38,24,74,56,24,185,20,72,63,63,66,1,11
63,57,34,72,60,21,133,18,63,52,70,63,1,11
64,56,32,64,64,26,127,29,66,59,90,64,1,12
69,65,40,74,59,25,4,23,73,74,68,66,1,11
64,48,28,64,70,24,104,28,65,64,69,58,1,10
69,35,27,77,62,21,5,22,66,62,84,69,1,2
66,35,34,66,62,19,146,27,65,69,82,48,1,2
68,71,32,68,70,23,190,28,59,67,74,54,1,10
65,57,27,65,67,31,149,27,63,64,75,62,1,15
68,55,32,68,59,24,189,28,68,64,61,70,0,10
71,75,8,71,59,22,9,24,77,68,65,50,1,1
67,61,32,67,65,30,142,33,66,64,61,70,1,1
70,65,15,71,71,25,5,25,74,79,73,69,1,2
68,46,27,68,58,31,174,27,63,59,71,59,1,12
70,68,21,70,70,23,4,28,68,67,75,66,1,10
70,20,36,72,64,37,3,25,56,55,71,46,0,13
69,39,2,74,68,28,1,24,59,64,83,55,1,1
66,54,34,71,68,23,187,24,63,57,70,71,1,1
